Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,Image
226747693,The Great Work,Sheldon Costa,"Costa, Sheldon",,1683695054,9781683695059,0,Quirk Books,Paperback,336,2025,2025,,2025/09/09,to-read,to-read (#111),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1742997941i/226747693.jpg
220581013,The Bewitching,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,,,0,Del Rey,Kindle Edition,382,2025,2025,,2025/09/13,to-read,to-read (#114),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1733373745i/220581013.jpg
220160849,Angel Down,Daniel Kraus,"Kraus, Daniel",,1668068451,9781668068458,0,Atria Books,Hardcover,283,2025,2025,,2025/09/13,to-read,to-read (#113),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1778522455i/220160849.jpg
57792078,"The Every (The Circle, #2)",Dave Eggers,"Eggers, Dave",,593315340,9780593315347,0,Vintage,Paperback,580,2021,2021,,2025/09/20,to-read,to-read (#115),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1675767067i/57792078.jpg
120555,The Veldt,Ray Bradbury,"Bradbury, Ray",Gary Kelley,886821088,9780886821081,0,Creative Co,Library Binding,45,1987,1950,,2025/10/05,to-read,to-read (#116),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1427983743i/120555.jpg
20262405,The Bible Tells Me So: Why Defending Scripture Has Made Us Unable to Read It,Peter Enns,"Enns, Peter",Joe Barrett,62272020,9780062272027,0,HarperOne,Hardcover,288,2014,2014,,2025/10/14,to-read,to-read (#117),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1407711405i/20262405.jpg
17570843,Jesus Feminist: An Invitation to Revisit the Bible's View of Women,Sarah Bessey,"Bessey, Sarah",Rachel Held Evans,1476717575,9781476717579,0,Howard Books,ebook,256,2013,2013,,2025/12/08,to-read,to-read (#118),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1401057157i/17570843.jpg
241126782,Land,Maggie O'Farrell,"O'Farrell, Maggie",,593320646,9780593320648,0,Knopf,Hardcover,400,2026,2026,,2025/12/29,to-read,to-read (#121),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1764056109i/241126782.jpg
241683548,Exit Party,Emily St. John Mandel,"Mandel, Emily St. John",,1035081318,9781035081318,0,Picador,Kindle Edition,320,2026,2026,,2025/12/29,to-read,to-read (#120),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1767644639i/241683548.jpg
25622780,Wide Sargasso Sea,Jean Rhys,"Rhys, Jean",Edwidge Danticat,393352560,9780393352566,0,W. W. Norton & Company,Paperback,176,2016,1966,,2025/12/29,to-read,to-read (#119),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1453021061i/25622780.jpg
156480764,The Book of Doors,Gareth  Brown,"Brown, Gareth",,1787637247,9781787637245,0,Transworld Publ. Ltd UK,Kindle Edition,418,2024,2024,,2026/01/04,to-read,to-read (#122),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1685909433i/156480764.jpg
77287,Independent People,Halldór Laxness,"Laxness, Halldór",James Anderson Thompson,679767924,9780679767923,0,Vintage,Paperback,482,1997,1934,,2026/01/06,to-read,to-read (#123),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1282892439i/77287.jpg
127823311,Poor Deer,Claire Oshetsky,"Oshetsky, Claire",,006332766X,9780063327665,0,Ecco,Hardcover,240,2024,2024,,2026/02/22,to-read,to-read (#124),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1701293330i/127823311.jpg
62898932,Penance,Eliza  Clark,"Clark, Eliza",,571371795,9780571371792,0,Faber & Faber,ebook,336,2023,2023,,2026/03/02,to-read,to-read (#125),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1682653172i/62898932.jpg
50365,"A Suitable Boy (A Bridge of Leaves, #1)",Vikram Seth,"Seth, Vikram",,60786523,9780060786526,0,Harper Perennial Modern Classics,Paperback,1474,2005,1993,,2026/03/09,to-read,to-read (#126),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1329421639i/50365.jpg
77156,"Plainsong (Plainsong, #1)",Kent Haruf,"Haruf, Kent",,375705856,9780375705854,0,Vintage,Paperback,301,2000,1999,,2026/04/05,to-read,to-read (#127),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388200586i/77156.jpg
223436601,"Careless People: A Cautionary Tale of Power, Greed, and Lost Idealism",Sarah Wynn-Williams,"Wynn-Williams, Sarah",,1250391237,9781250391230,0,Flatiron Books,Hardcover,382,2025,2025,,2026/04/19,to-read,to-read (#128),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1742029683i/223436601.jpg
3627351,Time for God,Jacques Philippe,"Philippe, Jacques",,1594170665,9781594170669,0,,Paperback,120,2008,2005,,2026/05/08,to-read,to-read (#131),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1329187504i/3627351.jpg
21417959,Thirsting for Prayer,Jacques Philippe,"Philippe, Jacques",,,,0,Scepter Publishers,Kindle Edition,152,2014,2013,,2026/05/08,to-read,to-read (#130),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1394501004i/21417959.jpg
33152980,Fire and Light: Learning to Receive the Gift of God,Jacques Philippe,"Philippe, Jacques",,1594172536,9781594172533,0,Scepter,Paperback,176,2016,2016,,2026/05/08,to-read,to-read (#129),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1480462718i/33152980.jpg
239151036,Honey,Imani Thompson,"Thompson, Imani",,593979761,9780593979761,0,Random House,Hardcover,384,2026,2026,,2026/05/09,to-read,to-read (#132),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1753844184i/239151036.jpg
30236962,The Historian,Elizabeth Kostova,"Kostova, Elizabeth",,,,0," Little, Brown and Company",Kindle Edition,704,2016,2005,,2026/05/12,to-read,to-read (#133),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1717145561i/30236962.jpg
846353,Lives of the Saints,Nancy Lemann,"Lemann, Nancy",,452258863,9780452258860,0,Plume,Paperback,143,1986,1985,,2026/05/16,to-read,to-read (#134),to-read,https://covers.openlibrary.org/b/id/588737-L.jpg
228820257,The Calamity Club,Kathryn Stockett,"Stockett, Kathryn",,1954118813,9781954118812,0,Spiegel & Grau,Hardcover,656,2026,2026,,2026/05/25,to-read,to-read (#137),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1763049143i/228820257.jpg
233497109,Japanese Gothic,Kylie Lee Baker,"Baker, Kylie Lee",,,,0,Hanover Square Press,Kindle Edition,347,2026,2026,,2026/05/25,to-read,to-read (#136),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1781127872i/233497109.jpg
226334866,Midnight Timetable: A Novel in Ghost Stories,Bora Chung,"Chung, Bora",Anton Hur,1643756664,9781643756660,0,Algonquin Books,Kindle Edition,196,2025,2023,,2026/05/25,to-read,to-read (#135),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1745079596i/226334866.jpg
222259253,Culpability,Bruce Holsinger,"Holsinger, Bruce",,1954118961,9781954118966,0,Spiegel & Grau,Hardcover,350,2025,2025,,2026/06/10,to-read,to-read (#140),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1751998652i/222259253.jpg
239152335,Go Gentle,Maria Semple,"Semple, Maria",,,9798217176632,0,G.P. Putnam's Sons,Hardcover,384,2026,2026,,2026/06/10,to-read,to-read (#139),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1753411750i/239152335.jpg
62873378,"The Art Thief: A True Story of Love, Crime, and a Dangerous Obsession",Michael Finkel,"Finkel, Michael",,525657320,9780525657323,0,Knopf,Hardcover,226,2023,2023,,2026/06/10,to-read,to-read (#138),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1701688707i/62873378.jpg
18952341,"The Grace of Kings (The Dandelion Dynasty, #1)",Ken Liu,"Liu, Ken",,1481424270,9781481424271,0,Saga Press,Hardcover,640,2015,2015,,2026/06/13,to-read,to-read (#141),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1743119277i/18952341.jpg
14795027,Say It Again In A Nice Voice,Meg Mason,"Mason, Meg",,732293529,9780732293529,0,Harper Australia,Paperback,304,2012,2012,,2026/06/17,to-read,to-read (#143),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1338854847i/14795027.jpg
245039091,"Sophie, Standing There",Meg Mason,"Mason, Meg",,63493136,9780063493131,0,Harper,Hardcover,352,2026,2026,,2026/06/17,to-read,to-read (#142),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1767736186i/245039091.jpg
290376,Indira,Katherine Frank,"Frank, Katherine",,039573097X,9780395730973,0,Houghton Mifflin,Hardcover,567,2002,2001,,2026/06/21,to-read,to-read (#144),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1387701553i/290376.jpg
242693052,Whistler,Ann Patchett,"Patchett, Ann",,63511630,9780063511637,0,Harper,Hardcover,304,2026,2026,,2026/06/25,to-read,to-read (#147),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1761863582i/242693052.jpg
52674676,Miss Benson's Beetle,Rachel Joyce,"Joyce, Rachel",,593230957,9780593230954,0,The Dial Press,Hardcover,352,2020,2020,,2026/06/25,to-read,to-read (#146),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1597015637i/52674676.jpg
235260861,John of John,Douglas   Stuart,"Stuart, Douglas",,802167195,9780802167194,0,Grove Press,Hardcover,416,2026,2026,,2026/06/25,to-read,to-read (#145),to-read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1777987045i/235260861.jpg
25350,"Out of the Silent Planet (The Space Trilogy, #1)",C.S. Lewis,"Lewis, C.S.",,7157150,9780007157150,,HarperCollins,Paperback,160,2005,1938,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1310984018i/25350.jpg
77770,"These Happy Golden Years (Little House, #8)",Laura Ingalls Wilder,"Wilder, Laura Ingalls",,60264802,9780060264802,,Harper & Row,Hardcover,289,1953,1943,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1389579632i/77770.jpg
8252,"Farmer Boy (Little House, #2)",Laura Ingalls Wilder,"Wilder, Laura Ingalls",,60885386,9780060885380,,HarperChildrens,Paperback,384,2007,1933,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388446891i/8252.jpg
7882,"On the Banks of Plum Creek (Little House, #4)",Laura Ingalls Wilder,"Wilder, Laura Ingalls",,60885408,9780060885403,,HarperTrophy,Paperback,384,2007,1937,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1266449569i/7882.jpg
8248,"By the Shores of Silver Lake (Little House, #5)",Laura Ingalls Wilder,"Wilder, Laura Ingalls",,60885416,9780060885410,,HarperChildrens,Paperback,385,2007,1939,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1266449666i/8248.jpg
8282,"The Long Winter (Little House, #6)",Laura Ingalls Wilder,"Wilder, Laura Ingalls",,60885424,9780060885427,,HarperChildrens,Paperback,448,2007,1940,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1266449683i/8282.jpg
8253,"Little Town on the Prairie (Little House, #7)",Laura Ingalls Wilder,"Wilder, Laura Ingalls",,60885432,9780060885434,,HarperCollins,Paperback,400,2007,1941,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1266449674i/8253.jpg
8296,"The First Four Years (Little House, #9)",Laura Ingalls Wilder,"Wilder, Laura Ingalls",,60885459,9780060885458,,HarperChildrens,Paperback,160,2007,1971,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1266449687i/8296.jpg
14891,A Tree Grows in Brooklyn,Betty Smith,"Smith, Betty",,61120073,9780061120077,,HarperCollins Publishers,Paperback,496,2006,1943,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327883484i/14891.jpg
236093,"The Wonderful Wizard of Oz (Oz, #1)",L. Frank Baum,"Baum, L. Frank",,140621679,9780140621679,,Penguin,Paperback,154,1995,1900,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1398003737i/236093.jpg
19302,Pippi Longstocking,Astrid Lindgren,"Lindgren, Astrid",,142402494,9780142402498,,Puffin Books,Mass Market Paperback,160,2005,1945,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1519300455i/19302.jpg
10210,Jane Eyre,Charlotte Brontë,"Brontë, Charlotte",,142437204,9780142437209,,Penguin,Paperback,532,2003,1847,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1557343311i/10210.jpg
843240,Bed-Knob and Broomstick,Mary Norton,"Norton, Mary",,152024565,9780152024567,,Odyssey,Paperback,229,1957,1990,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1328876935i/843240.jpg
31122,I Capture the Castle,Dodie Smith,"Smith, Dodie",,312181108,9780312181109,,St. Martin's Press,Hardcover,408,1998,1948,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1385316083i/31122.jpg
16299,And Then There Were None,Agatha Christie,"Christie, Agatha",,312330871,9780312330873,,St. Martin's Griffin,Paperback,264,2004,1939,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1638425885i/16299.jpg
116054,Winter Solstice,Rosamunde Pilcher,"Pilcher, Rosamunde",,340752483,9780340752487,,Hodder & Stoughton Paperbacks,Paperback,720,2011,2000,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1347737313i/116054.jpg
12417,The Poet of Tolstoy Park,Sonny Brewer,"Brewer, Sonny",,345476328,9780345476326,,Ballantine Books,Paperback,304,2006,2005,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1389481602i/12417.jpg
26749,A Sound Like Thunder,Sonny Brewer,"Brewer, Sonny",,345476336,9780345476333,,Ballantine Books,Hardcover,288,2006,2006,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1386921633i/26749.jpg
24761,"An Acceptable Time (Time Quintet, #5)",Madeleine L'Engle,"L'Engle, Madeleine",,440208149,9780440208143,,Laurel Leaf Books,Mass Market Paperback,368,1990,1989,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388764061i/24761.jpg
129647,"Troubling a Star (Austin Family Chronicles, #5)",Madeleine L'Engle,"L'Engle, Madeleine",,440219507,9780440219507,,Laurel Leaf,Mass Market Paperback,296,1995,1994,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388210365i/129647.jpg
208909,"The Arm of the Starfish (O'Keefe Family, #1)",Madeleine L'Engle,"L'Engle, Madeleine",,440901839,9780440901839,,Laurel Leaf,Mass Market Paperback,240,1979,1965,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1391177297i/208909.jpg
14358,"A Ring of Endless Light (Austin Family Chronicles, #4)",Madeleine L'Engle,"L'Engle, Madeleine",,440910811,9780440910817,,Bantam Doubleday Dell Books,Paperback,332,1995,1980,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1559762881i/14358.jpg
479311,"Dragons in the Waters (O'Keefe Family, #2)",Madeleine L'Engle,"L'Engle, Madeleine",,440917190,9780440917199,,Laurel Leaf,Mass Market Paperback,326,1982,1976,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1393724812i/479311.jpg
2811,"A House Like a Lotus (O'Keefe Family, #3)",Madeleine L'Engle,"L'Engle, Madeleine",,440936853,9780440936855,,Dell,Mass Market Paperback,320,1985,1984,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1432668936i/2811.jpg
1046450,The Wheel of Fortune,Susan Howatch,"Howatch, Susan",,449206246,9780449206249,,Fawcett,Mass Market Paperback,1171,1985,1984,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1338171897i/1046450.jpg
8127,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,"Montgomery, L.M.",,451528824,9780451528827,,Signet,Mass Market Paperback,320,2003,1908,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1615094578i/8127.jpg
2998,The Secret Garden,Frances Hodgson Burnett,"Burnett, Frances Hodgson",,517189607,9780517189603,,Children's Classics,Hardcover,331,1998,1911,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327873635i/2998.jpg
58613224,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,545010225,9780545010221,,Scholastic Inc.,Hardcover,784,2007,2007,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1627042661i/58613224.jpg
38296,The Last of the Mohicans,James Fenimore Cooper,"Cooper, James Fenimore",,553213296,9780553213294,,Bantam,Paperback,410,1981,1826,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388199654i/38296.jpg
49575,Christ Plays in Ten Thousand Places,Eugene H. Peterson,"Peterson, Eugene H.",,802828752,9780802828750,,Eerdmans,Hardcover,380,2005,1999,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1386922271i/49575.jpg
10954417,"The Monster in the Hollows (The Wingfeather Saga, #3)",Andrew Peterson,"Peterson, Andrew",,982621434,9780982621431,,Rabbit Room Press,Paperback,348,2011,2011,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388726767i/10954417.jpg
22091081,"The Warden and the Wolf King (The Wingfeather Saga, #4)",Andrew Peterson,"Peterson, Andrew",,988963256,9780988963252,,Rabbit Room Press,Hardcover,519,2014,2014,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1400887375i/22091081.jpg
6447415,"North! Or Be Eaten (The Wingfeather Saga, #2)",Andrew Peterson,"Peterson, Andrew",,1400073871,9781400073870,,WaterBrook,Paperback,331,2009,2009,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1440898284i/6447415.jpg
78950,Little Men,Louisa May Alcott,"Alcott, Louisa May",,1406954365,9781406954364,,Hard Press,Paperback,329,2006,1871,,,,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1575357839i/78950.jpg
